asset_id,timestamp,vibration_mm_s,bearing_temp_c,discharge_pressure_bar,suction_pressure_bar,rpm,oil_temp_c,failure,severity_tier
COMP-01,2026-02-06 18:00:00,2.653,65.26,54.24,17.0,3021.0,58.7,0,severe
COMP-01,2026-02-06 19:00:00,3.471,63.56,56.33,17.47,3067.0,61.26,0,severe
COMP-01,2026-02-06 20:00:00,2.663,68.01,52.37,18.55,3000.0,61.22,0,severe
COMP-01,2026-02-06 21:00:00,3.385,66.23,53.45,18.16,2965.0,59.19,0,severe
COMP-01,2026-02-06 22:00:00,2.991,65.08,56.29,18.4,2997.0,60.19,0,severe
COMP-01,2026-02-06 23:00:00,2.485,64.05,56.99,17.58,3047.0,63.09,0,severe
COMP-01,2026-02-07 00:00:00,2.687,65.23,53.53,19.14,3027.0,61.31,0,severe
COMP-01,2026-02-07 01:00:00,3.398,64.49,53.43,17.91,2984.0,60.74,0,severe
COMP-01,2026-02-07 02:00:00,3.135,65.14,57.11,16.11,2992.0,62.33,0,severe
COMP-01,2026-02-07 03:00:00,2.976,68.8,54.81,18.09,3019.0,58.55,0,severe
COMP-01,2026-02-07 04:00:00,2.335,62.87,53.66,18.48,3012.0,61.88,0,severe
COMP-01,2026-02-07 05:00:00,3.417,64.66,56.57,18.24,3020.0,60.53,0,severe
COMP-01,2026-02-07 06:00:00,3.561,66.41,55.76,17.66,2994.0,62.19,0,severe
COMP-01,2026-02-07 07:00:00,3.506,64.2,56.1,16.44,3010.0,59.22,0,severe
COMP-01,2026-02-07 08:00:00,2.815,68.16,53.74,17.48,2992.0,62.09,0,severe
COMP-01,2026-02-07 09:00:00,3.115,66.36,55.56,17.56,3035.0,57.39,0,severe
COMP-01,2026-02-07 10:00:00,3.148,63.56,56.87,17.47,2962.0,59.44,0,severe
COMP-01,2026-02-07 11:00:00,2.542,65.41,55.96,18.49,2962.0,60.41,0,severe
COMP-01,2026-02-07 12:00:00,3.054,63.59,56.38,17.73,2982.0,60.99,0,severe
COMP-01,2026-02-07 13:00:00,3.321,63.41,57.1,19.11,2983.0,56.86,0,severe
COMP-01,2026-02-07 14:00:00,3.229,64.72,55.64,17.82,2962.0,58.13,0,severe
COMP-01,2026-02-07 15:00:00,2.667,67.53,54.15,18.97,2957.0,58.37,0,severe
COMP-01,2026-02-07 16:00:00,2.741,66.49,56.32,18.17,3027.0,58.6,0,severe
COMP-01,2026-02-07 17:00:00,3.237,64.95,53.34,18.21,2996.0,58.87,0,severe
COMP-01,2026-02-07 18:00:00,3.19,66.56,54.67,17.45,2994.0,60.25,0,severe
COMP-01,2026-02-07 19:00:00,2.324,65.54,55.88,16.92,3001.0,62.21,0,severe
COMP-01,2026-02-07 20:00:00,2.263,62.66,50.17,17.94,3040.0,59.44,0,severe
COMP-01,2026-02-07 21:00:00,2.977,64.71,55.38,19.35,3003.0,62.32,0,severe
COMP-01,2026-02-07 22:00:00,2.823,64.85,55.45,17.63,2997.0,60.13,0,severe
COMP-01,2026-02-07 23:00:00,2.911,66.52,53.3,17.51,2984.0,59.68,0,severe
COMP-01,2026-02-08 00:00:00,2.877,63.87,55.49,17.86,3015.0,61.57,0,severe
COMP-01,2026-02-08 01:00:00,3.295,63.17,55.28,19.41,2998.0,59.77,0,severe
COMP-01,2026-02-08 02:00:00,3.031,64.91,55.05,18.63,3041.0,58.83,0,severe
COMP-01,2026-02-08 03:00:00,3.08,63.71,56.78,18.97,2996.0,61.99,0,severe
COMP-01,2026-02-08 04:00:00,2.597,64.35,56.32,16.42,3025.0,59.94,0,severe
COMP-01,2026-02-08 05:00:00,1.991,64.84,55.96,17.34,2982.0,62.69,0,severe
COMP-01,2026-02-08 06:00:00,3.337,64.23,53.46,17.37,2982.0,59.47,0,severe
COMP-01,2026-02-08 07:00:00,3.643,66.93,54.97,18.91,2954.0,58.0,0,severe
COMP-01,2026-02-08 08:00:00,2.897,67.83,56.78,18.53,3020.0,58.85,0,severe
COMP-01,2026-02-08 09:00:00,3.075,66.73,54.68,18.84,2999.0,58.99,0,severe
COMP-01,2026-02-08 10:00:00,3.097,61.46,57.33,16.5,3016.0,59.86,0,severe
COMP-01,2026-02-08 11:00:00,3.503,63.72,56.0,18.89,3042.0,58.81,0,severe
COMP-01,2026-02-08 12:00:00,3.267,64.64,57.56,18.53,2979.0,58.12,0,severe
COMP-01,2026-02-08 13:00:00,3.149,61.31,53.4,17.26,2975.0,59.52,0,severe
COMP-01,2026-02-08 14:00:00,3.017,63.25,54.77,17.84,2980.0,60.14,0,severe
COMP-01,2026-02-08 15:00:00,3.018,64.62,54.91,17.29,2947.0,60.62,0,severe
COMP-01,2026-02-08 16:00:00,2.568,64.1,55.91,17.92,2995.0,59.97,0,severe
COMP-01,2026-02-08 17:00:00,2.885,65.02,53.89,18.36,3022.0,62.05,0,severe
COMP-01,2026-02-08 18:00:00,3.266,62.24,52.59,19.12,3001.0,60.09,0,severe
COMP-01,2026-02-08 19:00:00,2.93,64.08,55.57,17.25,2961.0,56.72,0,severe
COMP-01,2026-02-08 20:00:00,3.013,65.3,54.45,17.62,2991.0,60.38,0,severe
COMP-01,2026-02-08 21:00:00,2.647,65.02,54.29,17.12,3003.0,60.01,0,severe
COMP-01,2026-02-08 22:00:00,3.134,65.89,53.96,18.61,3024.0,61.1,0,severe
COMP-01,2026-02-08 23:00:00,2.561,65.78,55.19,16.74,3020.0,58.32,0,severe
COMP-01,2026-02-09 00:00:00,3.087,64.19,53.38,18.14,2991.0,61.59,0,severe
COMP-01,2026-02-09 01:00:00,2.944,65.24,54.71,17.02,2991.0,60.4,0,severe
COMP-01,2026-02-09 02:00:00,2.477,63.4,53.76,18.04,3015.0,60.2,0,severe
COMP-01,2026-02-09 03:00:00,3.321,64.46,54.09,18.92,2985.0,61.41,0,severe
COMP-01,2026-02-09 04:00:00,2.951,62.89,55.53,17.59,3021.0,61.74,0,severe
COMP-01,2026-02-09 05:00:00,3.558,67.13,55.98,18.18,2984.0,61.59,0,severe
COMP-01,2026-02-09 06:00:00,3.443,64.45,54.54,17.29,3039.0,56.48,0,severe
COMP-01,2026-02-09 07:00:00,2.736,67.13,56.45,17.91,3006.0,57.87,0,severe
COMP-01,2026-02-09 08:00:00,2.762,65.62,53.54,16.75,2951.0,59.34,0,severe
COMP-01,2026-02-09 09:00:00,2.648,63.23,52.72,18.57,3016.0,58.22,0,severe
COMP-01,2026-02-09 10:00:00,2.524,65.5,53.0,17.67,3006.0,58.96,0,severe
COMP-01,2026-02-09 11:00:00,2.873,66.62,53.39,17.83,3012.0,59.92,0,severe
COMP-01,2026-02-09 12:00:00,3.433,64.84,53.03,18.06,3056.0,59.29,0,severe
COMP-01,2026-02-09 13:00:00,2.426,65.15,58.03,16.43,2993.0,59.96,0,severe
COMP-01,2026-02-09 14:00:00,3.256,63.9,52.67,17.45,2961.0,62.04,0,severe
COMP-01,2026-02-09 15:00:00,3.231,65.05,56.41,18.11,3032.0,62.67,0,severe
COMP-01,2026-02-09 16:00:00,3.166,65.48,54.96,17.87,2956.0,60.56,0,severe
COMP-01,2026-02-09 17:00:00,3.22,63.84,55.34,19.74,2981.0,62.0,0,severe
COMP-01,2026-02-09 18:00:00,2.669,62.84,53.64,19.01,3001.0,59.4,0,severe
COMP-01,2026-02-09 19:00:00,3.228,67.58,55.49,18.11,2978.0,59.06,0,severe
COMP-01,2026-02-09 20:00:00,2.835,66.21,53.63,17.18,2998.0,59.89,0,severe
COMP-01,2026-02-09 21:00:00,2.262,63.9,56.38,17.6,2997.0,59.53,0,severe
COMP-01,2026-02-09 22:00:00,3.017,65.44,56.51,18.53,3038.0,61.01,0,severe
COMP-01,2026-02-09 23:00:00,2.747,62.04,54.8,18.06,2939.0,60.02,0,severe
COMP-01,2026-02-10 00:00:00,3.408,61.05,54.9,19.02,3002.0,62.26,0,severe
COMP-01,2026-02-10 01:00:00,2.914,67.17,55.65,18.05,2977.0,60.18,0,severe
COMP-01,2026-02-10 02:00:00,3.014,65.46,55.57,18.09,2986.0,58.94,0,severe
COMP-01,2026-02-10 03:00:00,3.117,64.9,56.54,19.3,3017.0,59.29,0,severe
COMP-01,2026-02-10 04:00:00,2.92,65.47,56.49,17.12,3013.0,59.11,0,severe
COMP-01,2026-02-10 05:00:00,2.969,71.45,54.96,19.39,3009.0,61.1,0,severe
COMP-01,2026-02-10 06:00:00,3.253,66.74,54.28,18.62,2969.0,59.84,0,severe
COMP-01,2026-02-10 07:00:00,2.68,62.91,56.22,20.59,3030.0,60.18,0,severe
COMP-01,2026-02-10 08:00:00,2.789,61.64,54.77,17.44,2978.0,60.63,0,severe
COMP-01,2026-02-10 09:00:00,2.71,67.11,55.17,19.3,3035.0,60.81,0,severe
COMP-01,2026-02-10 10:00:00,3.431,66.71,55.8,18.11,2984.0,61.59,0,severe
COMP-01,2026-02-10 11:00:00,2.789,66.15,56.46,17.85,3026.0,60.5,0,severe
COMP-01,2026-02-10 12:00:00,2.957,63.37,55.39,18.24,3003.0,58.56,0,severe
COMP-01,2026-02-10 13:00:00,2.82,65.73,54.12,18.1,2958.0,59.27,0,severe
COMP-01,2026-02-10 14:00:00,2.908,63.55,57.7,17.38,2991.0,59.27,0,severe
COMP-01,2026-02-10 15:00:00,2.779,66.33,57.3,17.89,3043.0,58.91,0,severe
COMP-01,2026-02-10 16:00:00,3.139,66.97,53.47,18.25,3021.0,61.56,0,severe
COMP-01,2026-02-10 17:00:00,2.688,63.91,53.63,17.66,2989.0,59.78,0,severe
COMP-01,2026-02-10 18:00:00,2.594,67.26,53.82,18.43,3033.0,60.27,0,severe
COMP-01,2026-02-10 19:00:00,2.832,65.23,56.27,17.76,3007.0,60.5,0,severe
COMP-01,2026-02-10 20:00:00,2.761,65.98,57.75,18.37,3041.0,60.31,0,severe
COMP-01,2026-02-10 21:00:00,2.599,62.38,54.24,18.27,2998.0,60.46,0,severe
COMP-01,2026-02-10 22:00:00,2.903,65.46,55.25,18.36,2993.0,63.61,0,severe
COMP-01,2026-02-10 23:00:00,2.502,63.65,53.87,16.92,3025.0,61.01,0,severe
COMP-01,2026-02-11 00:00:00,3.518,65.95,57.55,18.88,3006.0,58.62,0,severe
COMP-01,2026-02-11 01:00:00,2.552,67.93,56.24,17.31,3014.0,60.47,0,severe
COMP-01,2026-02-11 02:00:00,2.806,65.58,53.76,17.85,2978.0,60.16,0,severe
COMP-01,2026-02-11 03:00:00,2.879,63.2,51.85,17.48,3029.0,57.92,0,severe
COMP-01,2026-02-11 04:00:00,3.505,66.25,56.56,18.06,3025.0,56.42,0,severe
COMP-01,2026-02-11 05:00:00,2.481,65.8,54.14,17.91,3034.0,60.21,0,severe
COMP-01,2026-02-11 06:00:00,3.043,69.12,56.26,18.52,2966.0,59.58,0,severe
COMP-01,2026-02-11 07:00:00,3.311,65.51,55.44,18.04,2971.0,58.28,0,severe
COMP-01,2026-02-11 08:00:00,2.907,63.83,52.25,17.69,2981.0,59.19,0,severe
COMP-01,2026-02-11 09:00:00,2.649,66.54,53.79,16.56,2994.0,59.61,0,severe
COMP-01,2026-02-11 10:00:00,2.968,64.74,54.47,18.71,2967.0,59.13,0,severe
COMP-01,2026-02-11 11:00:00,3.458,65.16,53.99,18.41,3016.0,60.41,0,severe
COMP-01,2026-02-11 12:00:00,2.815,63.14,55.17,18.74,2989.0,60.26,0,severe
COMP-01,2026-02-11 13:00:00,3.431,64.76,55.6,17.85,3031.0,61.2,0,severe
COMP-01,2026-02-11 14:00:00,3.078,65.06,57.68,18.29,3052.0,61.74,0,severe
COMP-01,2026-02-11 15:00:00,3.37,64.74,55.71,17.48,2985.0,60.97,0,severe
COMP-01,2026-02-11 16:00:00,3.066,63.82,57.24,17.4,2981.0,58.98,0,severe
COMP-01,2026-02-11 17:00:00,2.855,65.58,54.28,17.77,3019.0,60.25,0,severe
COMP-01,2026-02-11 18:00:00,3.492,63.15,56.75,18.74,3002.0,57.59,0,severe
COMP-01,2026-02-11 19:00:00,3.068,62.68,54.43,17.78,3009.0,59.29,0,severe
COMP-01,2026-02-11 20:00:00,3.05,66.42,53.62,17.96,3033.0,56.19,0,severe
COMP-01,2026-02-11 21:00:00,3.242,66.24,53.56,18.19,2993.0,59.47,0,severe
COMP-01,2026-02-11 22:00:00,3.277,62.38,51.04,18.02,2973.0,59.2,0,severe
COMP-01,2026-02-11 23:00:00,3.244,61.34,56.28,18.81,2969.0,61.04,0,severe
COMP-01,2026-02-12 00:00:00,2.595,62.98,53.06,17.4,2996.0,58.55,0,severe
COMP-01,2026-02-12 01:00:00,2.809,64.74,57.11,18.08,2991.0,60.26,0,severe
COMP-01,2026-02-12 02:00:00,2.803,67.31,54.74,18.38,3022.0,59.43,0,severe
COMP-01,2026-02-12 03:00:00,2.766,64.69,52.67,16.69,3035.0,59.36,0,severe
COMP-01,2026-02-12 04:00:00,2.738,63.46,53.32,18.21,3035.0,58.85,0,severe
COMP-01,2026-02-12 05:00:00,2.799,65.3,55.29,19.07,2982.0,60.45,0,severe
COMP-01,2026-02-12 06:00:00,3.101,64.77,52.18,17.72,2980.0,59.76,0,severe
COMP-01,2026-02-12 07:00:00,3.148,62.24,55.88,17.13,2955.0,58.56,0,severe
COMP-01,2026-02-12 08:00:00,3.0,62.25,52.73,18.37,3000.0,60.2,0,severe
COMP-01,2026-02-12 09:00:00,2.872,62.3,53.89,18.14,3022.0,60.46,0,severe
COMP-01,2026-02-12 10:00:00,3.383,69.96,55.3,19.22,2982.0,62.29,0,severe
COMP-01,2026-02-12 11:00:00,2.973,66.72,55.7,18.35,2963.0,59.13,0,severe
COMP-01,2026-02-12 12:00:00,3.281,63.81,56.2,17.25,3047.0,59.42,0,severe
COMP-01,2026-02-12 13:00:00,2.829,67.22,53.04,17.21,2982.0,58.06,0,severe
COMP-01,2026-02-12 14:00:00,3.124,63.86,54.54,18.69,2997.0,59.33,0,severe
COMP-01,2026-02-12 15:00:00,3.403,67.15,56.64,18.29,2988.0,58.41,0,severe
COMP-01,2026-02-12 16:00:00,2.217,65.16,54.54,17.95,2967.0,61.66,0,severe
COMP-01,2026-02-12 17:00:00,2.803,63.68,55.44,18.14,3023.0,60.77,0,severe
COMP-01,2026-02-12 18:00:00,3.178,66.36,55.24,18.35,2956.0,58.38,0,severe
COMP-01,2026-02-12 19:00:00,3.364,65.28,56.95,18.3,3028.0,58.53,0,severe
COMP-01,2026-02-12 20:00:00,3.061,65.8,54.3,16.8,3007.0,59.17,0,severe
COMP-01,2026-02-12 21:00:00,3.015,65.43,52.92,18.97,2993.0,61.95,0,severe
COMP-01,2026-02-12 22:00:00,3.483,65.41,53.55,19.03,2994.0,59.08,0,severe
COMP-01,2026-02-12 23:00:00,3.382,66.6,55.28,19.45,3011.0,59.74,0,severe
COMP-01,2026-02-13 00:00:00,2.739,70.17,52.65,19.27,2984.0,62.3,0,severe
COMP-01,2026-02-13 01:00:00,3.035,67.5,54.18,19.14,3004.0,60.62,0,severe
COMP-01,2026-02-13 02:00:00,3.108,65.44,55.11,17.77,2978.0,57.83,0,severe
COMP-01,2026-02-13 03:00:00,3.516,64.38,53.85,18.24,2946.0,57.25,0,severe
COMP-01,2026-02-13 04:00:00,3.26,64.6,55.49,18.93,3015.0,60.14,0,severe
COMP-01,2026-02-13 05:00:00,2.969,62.49,56.09,16.56,3061.0,63.45,0,severe
COMP-01,2026-02-13 06:00:00,3.066,66.33,55.68,17.83,3014.0,62.03,0,severe
COMP-01,2026-02-13 07:00:00,2.435,62.97,52.68,16.64,2999.0,60.57,0,severe
COMP-01,2026-02-13 08:00:00,3.291,64.26,55.12,18.22,2990.0,61.18,0,severe
COMP-01,2026-02-13 09:00:00,3.194,66.34,55.24,19.01,2991.0,61.29,0,severe
COMP-01,2026-02-13 10:00:00,3.364,64.53,54.43,18.02,2990.0,57.55,0,severe
COMP-01,2026-02-13 11:00:00,2.957,64.02,55.47,17.54,3005.0,60.31,0,severe
COMP-01,2026-02-13 12:00:00,3.038,62.61,55.42,18.23,2940.0,61.97,0,severe
COMP-01,2026-02-13 13:00:00,2.856,67.41,54.86,18.33,2936.0,63.14,0,severe
COMP-01,2026-02-13 14:00:00,2.656,63.33,53.49,18.39,3011.0,60.76,0,severe
COMP-01,2026-02-13 15:00:00,2.819,63.83,54.96,17.03,2995.0,57.96,0,severe
COMP-01,2026-02-13 16:00:00,2.454,61.42,57.8,18.19,2975.0,60.86,0,severe
COMP-01,2026-02-13 17:00:00,3.274,64.96,54.41,18.15,2975.0,60.83,0,severe
COMP-01,2026-02-13 18:00:00,2.348,64.33,56.57,18.76,2986.0,61.3,0,severe
COMP-01,2026-02-13 19:00:00,3.61,65.36,55.06,17.94,2990.0,60.61,0,severe
COMP-01,2026-02-13 20:00:00,2.471,62.65,53.8,19.58,3036.0,62.79,0,severe
COMP-01,2026-02-13 21:00:00,3.45,66.47,54.56,18.07,2973.0,60.29,0,severe
COMP-01,2026-02-13 22:00:00,2.728,61.32,54.97,17.62,3019.0,60.09,0,severe
COMP-01,2026-02-13 23:00:00,3.168,64.82,55.98,17.2,3015.0,59.61,0,severe
COMP-01,2026-02-14 00:00:00,2.774,65.23,58.57,17.59,2995.0,60.15,0,severe
COMP-01,2026-02-14 01:00:00,3.502,65.12,55.08,17.36,3019.0,60.42,0,severe
COMP-01,2026-02-14 02:00:00,3.013,65.32,53.15,17.88,3011.0,60.18,0,severe
COMP-01,2026-02-14 03:00:00,3.322,66.58,52.52,19.35,2969.0,61.17,0,severe
COMP-01,2026-02-14 04:00:00,3.023,67.65,54.37,16.83,2985.0,56.89,0,severe
COMP-01,2026-02-14 05:00:00,3.106,64.69,53.31,16.89,3010.0,59.8,0,severe
COMP-01,2026-02-14 06:00:00,3.185,63.06,55.84,17.81,2985.0,60.78,0,severe
COMP-01,2026-02-14 07:00:00,2.841,66.12,55.85,16.91,3015.0,60.42,0,severe
COMP-01,2026-02-14 08:00:00,2.616,64.44,54.78,17.21,3029.0,58.09,0,severe
COMP-01,2026-02-14 09:00:00,2.61,67.53,55.99,18.27,2999.0,60.8,0,severe
COMP-01,2026-02-14 10:00:00,3.015,63.8,55.1,17.96,2985.0,60.07,0,severe
COMP-01,2026-02-14 11:00:00,2.853,63.28,57.8,18.35,2982.0,61.15,0,severe
COMP-01,2026-02-14 12:00:00,2.356,65.29,55.94,18.47,2991.0,60.86,0,severe
COMP-01,2026-02-14 13:00:00,3.154,61.52,56.34,19.07,2989.0,60.49,0,severe
COMP-01,2026-02-14 14:00:00,2.634,64.07,52.83,18.3,3022.0,60.01,0,severe
COMP-01,2026-02-14 15:00:00,2.652,64.34,53.24,18.96,2985.0,60.43,0,severe
COMP-01,2026-02-14 16:00:00,2.988,65.44,55.72,18.09,2996.0,60.43,0,severe
COMP-01,2026-02-14 17:00:00,2.73,63.01,52.68,18.31,3019.0,61.99,0,severe
COMP-01,2026-02-14 18:00:00,3.037,63.24,54.06,18.3,2992.0,64.49,0,severe
COMP-01,2026-02-14 19:00:00,3.592,67.31,56.77,18.23,2989.0,58.39,0,severe
COMP-01,2026-02-14 20:00:00,2.886,64.97,54.03,18.16,3022.0,56.02,0,severe
COMP-01,2026-02-14 21:00:00,2.682,66.73,53.19,19.46,3029.0,59.21,0,severe
COMP-01,2026-02-14 22:00:00,3.054,63.92,56.0,18.56,3001.0,58.59,0,severe
COMP-01,2026-02-14 23:00:00,2.767,64.89,58.11,17.64,3042.0,61.26,0,severe
COMP-01,2026-02-15 00:00:00,3.007,65.43,53.79,19.87,3004.0,62.24,0,severe
COMP-01,2026-02-15 01:00:00,3.095,68.5,56.84,17.7,3022.0,61.22,0,severe
COMP-01,2026-02-15 02:00:00,2.989,64.56,53.6,18.0,3049.0,59.53,0,severe
COMP-01,2026-02-15 03:00:00,3.017,64.67,54.83,17.34,2984.0,61.1,0,severe
COMP-01,2026-02-15 04:00:00,3.058,67.2,54.9,18.57,2987.0,61.82,0,severe
COMP-01,2026-02-15 05:00:00,3.479,64.24,53.83,19.35,3020.0,61.0,0,severe
COMP-01,2026-02-15 06:00:00,2.924,65.57,56.31,16.81,2996.0,60.83,0,severe
COMP-01,2026-02-15 07:00:00,3.038,67.02,52.69,17.78,2976.0,59.83,0,severe
COMP-01,2026-02-15 08:00:00,3.26,63.85,55.29,18.89,2991.0,58.17,0,severe
COMP-01,2026-02-15 09:00:00,3.141,65.68,56.61,17.15,2965.0,61.64,0,severe
COMP-01,2026-02-15 10:00:00,2.893,68.49,56.19,18.46,3001.0,62.54,0,severe
COMP-01,2026-02-15 11:00:00,3.271,66.84,55.74,16.96,3004.0,57.93,0,severe
COMP-01,2026-02-15 12:00:00,2.739,65.57,57.38,18.33,3027.0,61.15,0,severe
COMP-01,2026-02-15 13:00:00,2.932,64.55,54.67,18.06,3030.0,58.8,0,severe
COMP-01,2026-02-15 14:00:00,2.769,63.79,52.71,20.65,2992.0,60.7,0,severe
COMP-01,2026-02-15 15:00:00,3.173,63.02,55.2,18.6,3053.0,57.9,0,severe
COMP-01,2026-02-15 16:00:00,3.357,68.02,54.81,16.26,2973.0,61.17,0,severe
COMP-01,2026-02-15 17:00:00,3.067,67.63,51.83,17.94,2965.0,60.64,0,severe
COMP-01,2026-02-15 18:00:00,3.023,63.69,53.31,18.66,2969.0,61.24,0,severe
COMP-01,2026-02-15 19:00:00,2.737,65.68,53.12,17.67,2971.0,60.97,0,severe
COMP-01,2026-02-15 20:00:00,2.789,65.22,53.78,17.63,3019.0,60.28,0,severe
COMP-01,2026-02-15 21:00:00,2.642,67.37,54.47,17.67,3042.0,61.18,0,severe
COMP-01,2026-02-15 22:00:00,2.347,65.77,54.53,18.44,3043.0,59.33,0,severe
COMP-01,2026-02-15 23:00:00,2.883,64.95,53.83,17.0,2953.0,60.86,0,severe
COMP-01,2026-02-16 00:00:00,2.911,63.92,53.12,17.55,3021.0,59.17,0,severe
COMP-01,2026-02-16 01:00:00,3.652,65.68,55.57,18.83,3038.0,60.94,0,severe
COMP-01,2026-02-16 02:00:00,3.469,64.3,55.17,17.61,3025.0,59.71,0,severe
COMP-01,2026-02-16 03:00:00,3.167,65.44,55.22,17.56,2984.0,60.73,0,severe
COMP-01,2026-02-16 04:00:00,3.625,64.85,57.67,16.9,3004.0,59.57,0,severe
COMP-01,2026-02-16 05:00:00,3.417,64.26,55.24,18.52,2976.0,59.6,0,severe
COMP-01,2026-02-16 06:00:00,2.398,63.05,54.45,18.34,3019.0,59.67,0,severe
COMP-01,2026-02-16 07:00:00,3.32,66.03,54.84,18.78,2963.0,58.0,0,severe
COMP-01,2026-02-16 08:00:00,3.213,65.09,55.15,17.91,3017.0,61.3,0,severe
COMP-01,2026-02-16 09:00:00,2.913,68.57,55.92,18.25,2982.0,60.07,0,severe
COMP-01,2026-02-16 10:00:00,2.575,62.94,54.93,18.25,3009.0,58.07,0,severe
COMP-01,2026-02-16 11:00:00,3.179,66.25,52.09,16.86,2994.0,59.19,0,severe
COMP-01,2026-02-16 12:00:00,2.376,64.83,54.34,19.88,2991.0,59.1,0,severe
COMP-01,2026-02-16 13:00:00,2.994,69.2,55.0,18.78,3024.0,60.6,0,severe
COMP-01,2026-02-16 14:00:00,2.815,66.1,56.96,18.06,3038.0,59.69,0,severe
COMP-01,2026-02-16 15:00:00,2.622,65.65,53.82,17.82,2978.0,61.36,0,severe
COMP-01,2026-02-16 16:00:00,3.357,64.84,52.55,19.06,3005.0,58.21,0,severe
COMP-01,2026-02-16 17:00:00,2.988,63.59,55.1,18.08,2973.0,60.65,0,severe
COMP-01,2026-02-16 18:00:00,3.052,65.62,56.3,18.73,2988.0,60.53,0,severe
COMP-01,2026-02-16 19:00:00,3.272,62.24,54.41,17.54,2982.0,59.37,0,severe
COMP-01,2026-02-16 20:00:00,2.997,62.33,58.57,17.3,2969.0,60.38,0,severe
COMP-01,2026-02-16 21:00:00,3.135,67.02,58.22,17.87,3026.0,59.94,0,severe
COMP-01,2026-02-16 22:00:00,3.245,61.48,54.89,18.01,3003.0,61.81,0,severe
COMP-01,2026-02-16 23:00:00,3.17,64.36,55.28,18.34,2986.0,60.13,0,severe
COMP-01,2026-02-17 00:00:00,3.086,62.9,57.05,19.17,2999.0,61.71,0,severe
COMP-01,2026-02-17 01:00:00,3.535,64.2,54.87,18.89,3030.0,61.25,0,severe
COMP-01,2026-02-17 02:00:00,3.373,65.37,53.79,19.05,3026.0,58.13,0,severe
COMP-01,2026-02-17 03:00:00,2.974,66.97,56.33,17.41,3014.0,59.87,0,severe
COMP-01,2026-02-17 04:00:00,2.727,67.44,55.7,17.76,2983.0,61.25,0,severe
COMP-01,2026-02-17 05:00:00,3.192,63.16,53.79,18.77,3003.0,60.37,0,severe
COMP-01,2026-02-17 06:00:00,3.065,64.07,55.42,18.97,2973.0,60.12,0,severe
COMP-01,2026-02-17 07:00:00,3.513,73.11,54.76,18.59,2998.0,60.22,0,severe
COMP-01,2026-02-17 08:00:00,3.296,64.5,54.42,17.55,3024.0,60.91,0,severe
COMP-01,2026-02-17 09:00:00,3.229,63.24,53.82,17.17,3029.0,59.42,0,severe
COMP-01,2026-02-17 10:00:00,3.004,63.57,55.18,18.19,2984.0,59.57,0,severe
COMP-01,2026-02-17 11:00:00,2.737,64.51,54.6,17.29,3021.0,61.26,0,severe
COMP-01,2026-02-17 12:00:00,2.941,64.21,55.43,18.37,3016.0,60.31,0,severe
COMP-01,2026-02-17 13:00:00,3.143,64.53,56.23,19.0,2994.0,59.74,0,severe
COMP-01,2026-02-17 14:00:00,2.481,64.96,55.35,18.15,3019.0,60.05,0,severe
COMP-01,2026-02-17 15:00:00,3.373,64.94,55.37,16.96,3031.0,60.77,0,severe
COMP-01,2026-02-17 16:00:00,3.62,63.09,54.19,17.59,3021.0,59.97,0,severe
COMP-01,2026-02-17 17:00:00,2.417,65.74,56.76,18.69,2974.0,60.24,0,severe
COMP-01,2026-02-17 18:00:00,2.58,65.24,53.73,18.38,2993.0,57.43,0,severe
COMP-01,2026-02-17 19:00:00,3.069,65.99,52.58,18.44,3010.0,60.37,0,severe
COMP-01,2026-02-17 20:00:00,2.825,61.57,53.39,19.42,2980.0,59.81,0,severe
COMP-01,2026-02-17 21:00:00,3.078,65.31,56.55,18.28,3039.0,61.38,0,severe
COMP-01,2026-02-17 22:00:00,2.978,61.03,55.69,18.25,3008.0,59.92,0,severe
COMP-01,2026-02-17 23:00:00,2.693,64.65,56.97,18.69,2989.0,62.22,0,severe
COMP-01,2026-02-18 00:00:00,3.387,66.32,53.02,17.06,2987.0,60.92,0,severe
COMP-01,2026-02-18 01:00:00,3.139,67.09,58.48,17.64,2983.0,58.88,0,severe
COMP-01,2026-02-18 02:00:00,2.832,65.67,54.57,17.41,3018.0,58.15,0,severe
COMP-01,2026-02-18 03:00:00,3.452,66.35,52.36,18.52,3021.0,59.88,0,severe
COMP-01,2026-02-18 04:00:00,2.847,64.4,58.29,17.26,2983.0,60.04,0,severe
COMP-01,2026-02-18 05:00:00,2.627,63.98,53.03,18.45,3037.0,57.45,0,severe
COMP-01,2026-02-18 06:00:00,3.055,70.39,54.4,17.83,2990.0,59.92,0,severe
COMP-01,2026-02-18 07:00:00,3.106,66.65,54.69,17.72,2980.0,59.51,0,severe
COMP-01,2026-02-18 08:00:00,3.16,62.65,55.67,18.73,3012.0,60.3,0,severe
COMP-01,2026-02-18 09:00:00,3.209,61.53,53.81,16.93,2970.0,63.03,0,severe
COMP-01,2026-02-18 10:00:00,3.155,64.07,56.56,17.61,2966.0,57.5,0,severe
COMP-01,2026-02-18 11:00:00,3.143,67.38,56.13,20.34,2976.0,61.42,0,severe
COMP-01,2026-02-18 12:00:00,2.828,65.1,55.03,19.48,2980.0,60.73,0,severe
COMP-01,2026-02-18 13:00:00,2.796,60.55,56.99,16.55,3019.0,59.25,0,severe
